m/z,Formula,ID,IsotopeLabel,Ion form,Compound
167.0967701,C8H11NO,1134,C13-label-7,[M+Na]+,Hydroxyphenethylamine
168.100125,C8H11NO,1134,C13-label-8,[M+Na]+,Hydroxyphenethylamine
209.0420513,C8H10O5,1135,C12 PARENT,[M+Na]+,Erinapyrone C
210.0454061,C8H10O5,1135,C13-label-1,[M+Na]+,Erinapyrone C
211.048761,C8H10O5,1135,C13-label-2,[M+Na]+,Erinapyrone C
212.0521158,C8H10O5,1135,C13-label-3,[M+Na]+,Erinapyrone C
213.0554706,C8H10O5,1135,C13-label-4,[M+Na]+,Erinapyrone C
214.0588255,C8H10O5,1135,C13-label-5,[M+Na]+,Erinapyrone C
215.0621803,C8H10O5,1135,C13-label-6,[M+Na]+,Erinapyrone C
216.0655351,C8H10O5,1135,C13-label-7,[M+Na]+,Erinapyrone C
217.06889,C8H10O5,1135,C13-label-8,[M+Na]+,Erinapyrone C
154.0627203,C9H9N,1136,C12 PARENT,[M+Na]+,Aminopropiophenone
155.0660751,C9H9N,1136,C13-label-1,[M+Na]+,Aminopropiophenone
156.06943,C9H9N,1136,C13-label-2,[M+Na]+,Aminopropiophenone
157.0727848,C9H9N,1136,C13-label-3,[M+Na]+,Aminopropiophenone
158.0761396,C9H9N,1136,C13-label-4,[M+Na]+,Aminopropiophenone
159.0794945,C9H9N,1136,C13-label-5,[M+Na]+,Aminopropiophenone
160.0828493,C9H9N,1136,C13-label-6,[M+Na]+,Aminopropiophenone
161.0862041,C9H9N,1136,C13-label-7,[M+Na]+,Aminopropiophenone
162.089559,C9H9N,1136,C13-label-8,[M+Na]+,Aminopropiophenone
240.1206343,C10H19NO4,1137,C12 PARENT,[M+Na]+,Propionylcarnitine
241.1239891,C10H19NO4,1137,C13-label-1,[M+Na]+,Propionylcarnitine
242.127344,C10H19NO4,1137,C13-label-2,[M+Na]+,Propionylcarnitine
243.1306988,C10H19NO4,1137,C13-label-3,[M+Na]+,Propionylcarnitine
244.1340536,C10H19NO4,1137,C13-label-4,[M+Na]+,Propionylcarnitine
245.1374085,C10H19NO4,1137,C13-label-5,[M+Na]+,Propionylcarnitine
246.1407633,C10H19NO4,1137,C13-label-6,[M+Na]+,Propionylcarnitine
247.1441181,C10H19NO4,1137,C13-label-7,[M+Na]+,Propionylcarnitine
248.147473,C10H19NO4,1137,C13-label-8,[M+Na]+,Propionylcarnitine
298.1009643,C10H17N3O6,1138,C12 PARENT,[M+Na]+,Glutaminylglutamic acid
299.1043191,C10H17N3O6,1138,C13-label-1,[M+Na]+,Glutaminylglutamic acid
300.107674,C10H17N3O6,1138,C13-label-2,[M+Na]+,Glutaminylglutamic acid
301.1110288,C10H17N3O6,1138,C13-label-3,[M+Na]+,Glutaminylglutamic acid
302.1143836,C10H17N3O6,1138,C13-label-4,[M+Na]+,Glutaminylglutamic acid
303.1177385,C10H17N3O6,1138,C13-label-5,[M+Na]+,Glutaminylglutamic acid
304.1210933,C10H17N3O6,1138,C13-label-6,[M+Na]+,Glutaminylglutamic acid
305.1244481,C10H17N3O6,1138,C13-label-7,[M+Na]+,Glutaminylglutamic acid
306.127803,C10H17N3O6,1138,C13-label-8,[M+Na]+,Glutaminylglutamic acid
215.050108,C11H12OS,1139,C12 PARENT,[M+Na]+,(Methylthiomethyl)-phenylpropenal
216.0534628,C11H12OS,1139,C13-label-1,[M+Na]+,(Methylthiomethyl)-phenylpropenal
217.0568177,C11H12OS,1139,C13-label-2,[M+Na]+,(Methylthiomethyl)-phenylpropenal
218.0601725,C11H12OS,1139,C13-label-3,[M+Na]+,(Methylthiomethyl)-phenylpropenal
219.0635273,C11H12OS,1139,C13-label-4,[M+Na]+,(Methylthiomethyl)-phenylpropenal
220.0668822,C11H12OS,1139,C13-label-5,[M+Na]+,(Methylthiomethyl)-phenylpropenal
221.070237,C11H12OS,1139,C13-label-6,[M+Na]+,(Methylthiomethyl)-phenylpropenal
222.0735918,C11H12OS,1139,C13-label-7,[M+Na]+,(Methylthiomethyl)-phenylpropenal
223.0769467,C11H12OS,1139,C13-label-8,[M+Na]+,(Methylthiomethyl)-phenylpropenal
254.1362843,C11H21NO4,1140,C12 PARENT,[M+Na]+,Isobutyrylcarnitine
255.1396391,C11H21NO4,1140,C13-label-1,[M+Na]+,Isobutyrylcarnitine
256.142994,C11H21NO4,1140,C13-label-2,[M+Na]+,Isobutyrylcarnitine
257.1463488,C11H21NO4,1140,C13-label-3,[M+Na]+,Isobutyrylcarnitine
258.1497036,C11H21NO4,1140,C13-label-4,[M+Na]+,Isobutyrylcarnitine
259.1530585,C11H21NO4,1140,C13-label-5,[M+Na]+,Isobutyrylcarnitine
260.1564133,C11H21NO4,1140,C13-label-6,[M+Na]+,Isobutyrylcarnitine
261.1597681,C11H21NO4,1140,C13-label-7,[M+Na]+,Isobutyrylcarnitine
262.163123,C11H21NO4,1140,C13-label-8,[M+Na]+,Isobutyrylcarnitine
283.1264493,C11H20N2O5,1141,C12 PARENT,[M+Na]+,Glutamylleucine
284.1298041,C11H20N2O5,1141,C13-label-1,[M+Na]+,Glutamylleucine
285.133159,C11H20N2O5,1141,C13-label-2,[M+Na]+,Glutamylleucine
286.1365138,C11H20N2O5,1141,C13-label-3,[M+Na]+,Glutamylleucine
287.1398686,C11H20N2O5,1141,C13-label-4,[M+Na]+,Glutamylleucine
288.1432235,C11H20N2O5,1141,C13-label-5,[M+Na]+,Glutamylleucine
289.1465783,C11H20N2O5,1141,C13-label-6,[M+Na]+,Glutamylleucine
290.1499331,C11H20N2O5,1141,C13-label-7,[M+Na]+,Glutamylleucine
291.153288,C11H20N2O5,1141,C13-label-8,[M+Na]+,Glutamylleucine
359.1537293,C12H24N4O7,1142,C12 PARENT,[M+Na]+,Fructopyranosylarginine
360.1570841,C12H24N4O7,1142,C13-label-1,[M+Na]+,Fructopyranosylarginine
361.160439,C12H24N4O7,1142,C13-label-2,[M+Na]+,Fructopyranosylarginine
362.1637938,C12H24N4O7,1142,C13-label-3,[M+Na]+,Fructopyranosylarginine
363.1671486,C12H24N4O7,1142,C13-label-4,[M+Na]+,Fructopyranosylarginine
364.1705035,C12H24N4O7,1142,C13-label-5,[M+Na]+,Fructopyranosylarginine
365.1738583,C12H24N4O7,1142,C13-label-6,[M+Na]+,Fructopyranosylarginine
366.1772131,C12H24N4O7,1142,C13-label-7,[M+Na]+,Fructopyranosylarginine
367.180568,C12H24N4O7,1142,C13-label-8,[M+Na]+,Fructopyranosylarginine
356.1216983,C16H19N3O5,1143,C12 PARENT,[M+Na]+,Glu-Trp
357.1250531,C16H19N3O5,1143,C13-label-1,[M+Na]+,Glu-Trp
358.128408,C16H19N3O5,1143,C13-label-2,[M+Na]+,Glu-Trp
359.1317628,C16H19N3O5,1143,C13-label-3,[M+Na]+,Glu-Trp
360.1351176,C16H19N3O5,1143,C13-label-4,[M+Na]+,Glu-Trp
361.1384725,C16H19N3O5,1143,C13-label-5,[M+Na]+,Glu-Trp
362.1418273,C16H19N3O5,1143,C13-label-6,[M+Na]+,Glu-Trp
363.1451821,C16H19N3O5,1143,C13-label-7,[M+Na]+,Glu-Trp
364.148537,C16H19N3O5,1143,C13-label-8,[M+Na]+,Glu-Trp
322.2716523,C18H37NO2,1144,C12 PARENT,[M+Na]+,Sphingosine
323.2750071,C18H37NO2,1144,C13-label-1,[M+Na]+,Sphingosine
324.278362,C18H37NO2,1144,C13-label-2,[M+Na]+,Sphingosine
325.2817168,C18H37NO2,1144,C13-label-3,[M+Na]+,Sphingosine
326.2850716,C18H37NO2,1144,C13-label-4,[M+Na]+,Sphingosine
327.2884265,C18H37NO2,1144,C13-label-5,[M+Na]+,Sphingosine
328.2917813,C18H37NO2,1144,C13-label-6,[M+Na]+,Sphingosine
329.2951361,C18H37NO2,1144,C13-label-7,[M+Na]+,Sphingosine
330.298491,C18H37NO2,1144,C13-label-8,[M+Na]+,Sphingosine
519.115632,C20H24N4O9S,1145,C12 PARENT,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
520.1189868,C20H24N4O9S,1145,C13-label-1,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
521.1223417,C20H24N4O9S,1145,C13-label-2,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
522.1256965,C20H24N4O9S,1145,C13-label-3,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
523.1290513,C20H24N4O9S,1145,C13-label-4,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
524.1324062,C20H24N4O9S,1145,C13-label-5,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
525.135761,C20H24N4O9S,1145,C13-label-6,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
526.1391158,C20H24N4O9S,1145,C13-label-7,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
527.1424707,C20H24N4O9S,1145,C13-label-8,[M+Na]+,Nitroglutathionyl-hydroxy-dihydronaphthalene
476.2747688,C21H44NO7P,1146,C12 PARENT,[M+Na]+,LysoPE(16:0)
477.2781236,C21H44NO7P,1146,C13-label-1,[M+Na]+,LysoPE(16:0)
478.2814785,C21H44NO7P,1146,C13-label-2,[M+Na]+,LysoPE(16:0)
479.2848333,C21H44NO7P,1146,C13-label-3,[M+Na]+,LysoPE(16:0)
480.2881881,C21H44NO7P,1146,C13-label-4,[M+Na]+,LysoPE(16:0)
481.291543,C21H44NO7P,1146,C13-label-5,[M+Na]+,LysoPE(16:0)
482.2948978,C21H44NO7P,1146,C13-label-6,[M+Na]+,LysoPE(16:0)
483.2982526,C21H44NO7P,1146,C13-label-7,[M+Na]+,LysoPE(16:0)
484.3016075,C21H44NO7P,1146,C13-label-8,[M+Na]+,LysoPE(16:0)
518.3217188,C24H50NO7P,1147,C12 PARENT,[M+Na]+,LysoPC(16:0)
519.3250736,C24H50NO7P,1147,C13-label-1,[M+Na]+,LysoPC(16:0)
520.3284285,C24H50NO7P,1147,C13-label-2,[M+Na]+,LysoPC(16:0)
521.3317833,C24H50NO7P,1147,C13-label-3,[M+Na]+,LysoPC(16:0)
522.3351381,C24H50NO7P,1147,C13-label-4,[M+Na]+,LysoPC(16:0)
523.338493,C24H50NO7P,1147,C13-label-5,[M+Na]+,LysoPC(16:0)
524.3418478,C24H50NO7P,1147,C13-label-6,[M+Na]+,LysoPC(16:0)
525.3452026,C24H50NO7P,1147,C13-label-7,[M+Na]+,LysoPC(16:0)
526.3485575,C24H50NO7P,1147,C13-label-8,[M+Na]+,LysoPC(16:0)
532.3373688,C25H52NO7P,1148,C12 PARENT,[M+Na]+,LysoPE(20:0)
533.3407236,C25H52NO7P,1148,C13-label-1,[M+Na]+,LysoPE(20:0)
534.3440785,C25H52NO7P,1148,C13-label-2,[M+Na]+,LysoPE(20:0)
535.3474333,C25H52NO7P,1148,C13-label-3,[M+Na]+,LysoPE(20:0)
536.3507881,C25H52NO7P,1148,C13-label-4,[M+Na]+,LysoPE(20:0)
537.354143,C25H52NO7P,1148,C13-label-5,[M+Na]+,LysoPE(20:0)
538.3574978,C25H52NO7P,1148,C13-label-6,[M+Na]+,LysoPE(20:0)
539.3608526,C25H52NO7P,1148,C13-label-7,[M+Na]+,LysoPE(20:0)
540.3642075,C25H52NO7P,1148,C13-label-8,[M+Na]+,LysoPE(20:0)
540.3060688,C26H48NO7P,1149,C12 PARENT,[M+Na]+,LysoPC(18:3)
541.3094236,C26H48NO7P,1149,C13-label-1,[M+Na]+,LysoPC(18:3)
542.3127785,C26H48NO7P,1149,C13-label-2,[M+Na]+,LysoPC(18:3)
543.3161333,C26H48NO7P,1149,C13-label-3,[M+Na]+,LysoPC(18:3)
544.3194881,C26H48NO7P,1149,C13-label-4,[M+Na]+,LysoPC(18:3)
545.322843,C26H48NO7P,1149,C13-label-5,[M+Na]+,LysoPC(18:3)
546.3261978,C26H48NO7P,1149,C13-label-6,[M+Na]+,LysoPC(18:3)
547.3295526,C26H48NO7P,1149,C13-label-7,[M+Na]+,LysoPC(18:3)
548.3329075,C26H48NO7P,1149,C13-label-8,[M+Na]+,LysoPC(18:3)
542.3217188,C26H50NO7P,1150,C12 PARENT,[M+Na]+,LysoPC(18:2)
543.3250736,C26H50NO7P,1150,C13-label-1,[M+Na]+,LysoPC(18:2)
544.3284285,C26H50NO7P,1150,C13-label-2,[M+Na]+,LysoPC(18:2)
545.3317833,C26H50NO7P,1150,C13-label-3,[M+Na]+,LysoPC(18:2)
546.3351381,C26H50NO7P,1150,C13-label-4,[M+Na]+,LysoPC(18:2)
547.338493,C26H50NO7P,1150,C13-label-5,[M+Na]+,LysoPC(18:2)
548.3418478,C26H50NO7P,1150,C13-label-6,[M+Na]+,LysoPC(18:2)
549.3452026,C26H50NO7P,1150,C13-label-7,[M+Na]+,LysoPC(18:2)
550.3485575,C26H50NO7P,1150,C13-label-8,[M+Na]+,LysoPC(18:2)
544.3373688,C26H52NO7P,1151,C12 PARENT,[M+Na]+,LysoPC(18:1)
545.3407236,C26H52NO7P,1151,C13-label-1,[M+Na]+,LysoPC(18:1)
546.3440785,C26H52NO7P,1151,C13-label-2,[M+Na]+,LysoPC(18:1)
547.3474333,C26H52NO7P,1151,C13-label-3,[M+Na]+,LysoPC(18:1)
548.3507881,C26H52NO7P,1151,C13-label-4,[M+Na]+,LysoPC(18:1)
549.354143,C26H52NO7P,1151,C13-label-5,[M+Na]+,LysoPC(18:1)
550.3574978,C26H52NO7P,1151,C13-label-6,[M+Na]+,LysoPC(18:1)
551.3608526,C26H52NO7P,1151,C13-label-7,[M+Na]+,LysoPC(18:1)
552.3642075,C26H52NO7P,1151,C13-label-8,[M+Na]+,LysoPC(18:1)
548.2747688,C27H44NO7P,1152,C12 PARENT,[M+Na]+,LysoPE(22:6)
549.2781236,C27H44NO7P,1152,C13-label-1,[M+Na]+,LysoPE(22:6)
550.2814785,C27H44NO7P,1152,C13-label-2,[M+Na]+,LysoPE(22:6)
551.2848333,C27H44NO7P,1152,C13-label-3,[M+Na]+,LysoPE(22:6)
552.2881881,C27H44NO7P,1152,C13-label-4,[M+Na]+,LysoPE(22:6)
553.291543,C27H44NO7P,1152,C13-label-5,[M+Na]+,LysoPE(22:6)
554.2948978,C27H44NO7P,1152,C13-label-6,[M+Na]+,LysoPE(22:6)
555.2982526,C27H44NO7P,1152,C13-label-7,[M+Na]+,LysoPE(22:6)
556.3016075,C27H44NO7P,1152,C13-label-8,[M+Na]+,LysoPE(22:6)
451.3546533,C29H48O2,1153,C12 PARENT,[M+Na]+,Hydroxy-tocopherol
452.3580081,C29H48O2,1153,C13-label-1,[M+Na]+,Hydroxy-tocopherol
453.361363,C29H48O2,1153,C13-label-2,[M+Na]+,Hydroxy-tocopherol
454.3647178,C29H48O2,1153,C13-label-3,[M+Na]+,Hydroxy-tocopherol
455.3680726,C29H48O2,1153,C13-label-4,[M+Na]+,Hydroxy-tocopherol
456.3714275,C29H48O2,1153,C13-label-5,[M+Na]+,Hydroxy-tocopherol
457.3747823,C29H48O2,1153,C13-label-6,[M+Na]+,Hydroxy-tocopherol
458.3781371,C29H48O2,1153,C13-label-7,[M+Na]+,Hydroxy-tocopherol
459.381492,C29H48O2,1153,C13-label-8,[M+Na]+,Hydroxy-tocopherol
563.4646013,C33H64O5,1154,C12 PARENT,[M+Na]+,DG(30:0)
564.4679561,C33H64O5,1154,C13-label-1,[M+Na]+,DG(30:0)
565.471311,C33H64O5,1154,C13-label-2,[M+Na]+,DG(30:0)
566.4746658,C33H64O5,1154,C13-label-3,[M+Na]+,DG(30:0)
567.4780206,C33H64O5,1154,C13-label-4,[M+Na]+,DG(30:0)
568.4813755,C33H64O5,1154,C13-label-5,[M+Na]+,DG(30:0)
569.4847303,C33H64O5,1154,C13-label-6,[M+Na]+,DG(30:0)
570.4880851,C33H64O5,1154,C13-label-7,[M+Na]+,DG(30:0)
571.49144,C33H64O5,1154,C13-label-8,[M+Na]+,DG(30:0)
585.2472313,C34H34N4O4,1155,C12 PARENT,[M+Na]+,Protoporphyrin IX
586.2505861,C34H34N4O4,1155,C13-label-1,[M+Na]+,Protoporphyrin IX
587.253941,C34H34N4O4,1155,C13-label-2,[M+Na]+,Protoporphyrin IX
588.2572958,C34H34N4O4,1155,C13-label-3,[M+Na]+,Protoporphyrin IX
589.2606506,C34H34N4O4,1155,C13-label-4,[M+Na]+,Protoporphyrin IX
590.2640055,C34H34N4O4,1155,C13-label-5,[M+Na]+,Protoporphyrin IX
591.2673603,C34H34N4O4,1155,C13-label-6,[M+Na]+,Protoporphyrin IX
592.2707151,C34H34N4O4,1155,C13-label-7,[M+Na]+,Protoporphyrin IX
593.27407,C34H34N4O4,1155,C13-label-8,[M+Na]+,Protoporphyrin IX
573.4853353,C35H66O4,1156,C12 PARENT,[M+Na]+,Artemoin
574.4886901,C35H66O4,1156,C13-label-1,[M+Na]+,Artemoin
575.492045,C35H66O4,1156,C13-label-2,[M+Na]+,Artemoin
576.4953998,C35H66O4,1156,C13-label-3,[M+Na]+,Artemoin
577.4987546,C35H66O4,1156,C13-label-4,[M+Na]+,Artemoin
578.5021095,C35H66O4,1156,C13-label-5,[M+Na]+,Artemoin
579.5054643,C35H66O4,1156,C13-label-6,[M+Na]+,Artemoin
580.5088191,C35H66O4,1156,C13-label-7,[M+Na]+,Artemoin
581.512174,C35H66O4,1156,C13-label-8,[M+Na]+,Artemoin
591.4959013,C35H68O5,1157,C12 PARENT,[M+Na]+,DG(32:0)
592.4992561,C35H68O5,1157,C13-label-1,[M+Na]+,DG(32:0)
593.502611,C35H68O5,1157,C13-label-2,[M+Na]+,DG(32:0)
594.5059658,C35H68O5,1157,C13-label-3,[M+Na]+,DG(32:0)
595.5093206,C35H68O5,1157,C13-label-4,[M+Na]+,DG(32:0)
596.5126755,C35H68O5,1157,C13-label-5,[M+Na]+,DG(32:0)
597.5160303,C35H68O5,1157,C13-label-6,[M+Na]+,DG(32:0)
598.5193851,C35H68O5,1157,C13-label-7,[M+Na]+,DG(32:0)
599.52274,C35H68O5,1157,C13-label-8,[M+Na]+,DG(32:0)
653.3660153,C36H54O9,1158,C12 PARENT,[M+Na]+,Triacetylsericic acid
654.3693701,C36H54O9,1158,C13-label-1,[M+Na]+,Triacetylsericic acid
655.372725,C36H54O9,1158,C13-label-2,[M+Na]+,Triacetylsericic acid
656.3760798,C36H54O9,1158,C13-label-3,[M+Na]+,Triacetylsericic acid
657.3794346,C36H54O9,1158,C13-label-4,[M+Na]+,Triacetylsericic acid
658.3827895,C36H54O9,1158,C13-label-5,[M+Na]+,Triacetylsericic acid
659.3861443,C36H54O9,1158,C13-label-6,[M+Na]+,Triacetylsericic acid
660.3894991,C36H54O9,1158,C13-label-7,[M+Na]+,Triacetylsericic acid
661.392854,C36H54O9,1158,C13-label-8,[M+Na]+,Triacetylsericic acid
617.5115513,C37H70O5,1159,C12 PARENT,[M+Na]+,DG(34:1)
618.5149061,C37H70O5,1159,C13-label-1,[M+Na]+,DG(34:1)
619.518261,C37H70O5,1159,C13-label-2,[M+Na]+,DG(34:1)
620.5216158,C37H70O5,1159,C13-label-3,[M+Na]+,DG(34:1)
621.5249706,C37H70O5,1159,C13-label-4,[M+Na]+,DG(34:1)
622.5283255,C37H70O5,1159,C13-label-5,[M+Na]+,DG(34:1)
623.5316803,C37H70O5,1159,C13-label-6,[M+Na]+,DG(34:1)
624.5350351,C37H70O5,1159,C13-label-7,[M+Na]+,DG(34:1)
625.53839,C37H70O5,1159,C13-label-8,[M+Na]+,DG(34:1)
619.5272013,C37H72O5,1160,C12 PARENT,[M+Na]+,DG(34:0)
620.5305561,C37H72O5,1160,C13-label-1,[M+Na]+,DG(34:0)
621.533911,C37H72O5,1160,C13-label-2,[M+Na]+,DG(34:0)
622.5372658,C37H72O5,1160,C13-label-3,[M+Na]+,DG(34:0)
623.5406206,C37H72O5,1160,C13-label-4,[M+Na]+,DG(34:0)
624.5439755,C37H72O5,1160,C13-label-5,[M+Na]+,DG(34:0)
625.5473303,C37H72O5,1160,C13-label-6,[M+Na]+,DG(34:0)
626.5506851,C37H72O5,1160,C13-label-7,[M+Na]+,DG(34:0)
627.55404,C37H72O5,1160,C13-label-8,[M+Na]+,DG(34:0)
615.4959013,C37H68O5,1161,C12 PARENT,[M+Na]+,DG(34:2)
616.4992561,C37H68O5,1161,C13-label-1,[M+Na]+,DG(34:2)
617.502611,C37H68O5,1161,C13-label-2,[M+Na]+,DG(34:2)
618.5059658,C37H68O5,1161,C13-label-3,[M+Na]+,DG(34:2)
619.5093206,C37H68O5,1161,C13-label-4,[M+Na]+,DG(34:2)
620.5126755,C37H68O5,1161,C13-label-5,[M+Na]+,DG(34:2)
621.5160303,C37H68O5,1161,C13-label-6,[M+Na]+,DG(34:2)
622.5193851,C37H68O5,1161,C13-label-7,[M+Na]+,DG(34:2)
623.52274,C37H68O5,1161,C13-label-8,[M+Na]+,DG(34:2)
629.5115513,C38H70O5,1162,C12 PARENT,[M+Na]+,DG(35:2)
630.5149061,C38H70O5,1162,C13-label-1,[M+Na]+,DG(35:2)
631.518261,C38H70O5,1162,C13-label-2,[M+Na]+,DG(35:2)
632.5216158,C38H70O5,1162,C13-label-3,[M+Na]+,DG(35:2)
633.5249706,C38H70O5,1162,C13-label-4,[M+Na]+,DG(35:2)
634.5283255,C38H70O5,1162,C13-label-5,[M+Na]+,DG(35:2)
635.5316803,C38H70O5,1162,C13-label-6,[M+Na]+,DG(35:2)
636.5350351,C38H70O5,1162,C13-label-7,[M+Na]+,DG(35:2)
637.53839,C38H70O5,1162,C13-label-8,[M+Na]+,DG(35:2)
647.5221173,C38H72O6,1163,C12 PARENT,[M+Na]+,TG(35:0)
648.5254721,C38H72O6,1163,C13-label-1,[M+Na]+,TG(35:0)
649.528827,C38H72O6,1163,C13-label-2,[M+Na]+,TG(35:0)
650.5321818,C38H72O6,1163,C13-label-3,[M+Na]+,TG(35:0)
651.5355366,C38H72O6,1163,C13-label-4,[M+Na]+,TG(35:0)
652.5388915,C38H72O6,1163,C13-label-5,[M+Na]+,TG(35:0)
653.5422463,C38H72O6,1163,C13-label-6,[M+Na]+,TG(35:0)
654.5456011,C38H72O6,1163,C13-label-7,[M+Na]+,TG(35:0)
655.548956,C38H72O6,1163,C13-label-8,[M+Na]+,TG(35:0)
745.4990178,C38H75O10P,1164,C12 PARENT,[M+Na]+,PG(32:0)
746.5023726,C38H75O10P,1164,C13-label-1,[M+Na]+,PG(32:0)
747.5057275,C38H75O10P,1164,C13-label-2,[M+Na]+,PG(32:0)
748.5090823,C38H75O10P,1164,C13-label-3,[M+Na]+,PG(32:0)
749.5124371,C38H75O10P,1164,C13-label-4,[M+Na]+,PG(32:0)
750.515792,C38H75O10P,1164,C13-label-5,[M+Na]+,PG(32:0)
751.5191468,C38H75O10P,1164,C13-label-6,[M+Na]+,PG(32:0)
752.5225016,C38H75O10P,1164,C13-label-7,[M+Na]+,PG(32:0)
753.5258565,C38H75O10P,1164,C13-label-8,[M+Na]+,PG(32:0)
641.5115513,C39H70O5,1165,C12 PARENT,[M+Na]+,DG(36:3)
642.5149061,C39H70O5,1165,C13-label-1,[M+Na]+,DG(36:3)
643.518261,C39H70O5,1165,C13-label-2,[M+Na]+,DG(36:3)
644.5216158,C39H70O5,1165,C13-label-3,[M+Na]+,DG(36:3)
645.5249706,C39H70O5,1165,C13-label-4,[M+Na]+,DG(36:3)
646.5283255,C39H70O5,1165,C13-label-5,[M+Na]+,DG(36:3)
647.5316803,C39H70O5,1165,C13-label-6,[M+Na]+,DG(36:3)
648.5350351,C39H70O5,1165,C13-label-7,[M+Na]+,DG(36:3)
649.53839,C39H70O5,1165,C13-label-8,[M+Na]+,DG(36:3)
639.4959013,C39H68O5,1166,C12 PARENT,[M+Na]+,DG(36:4)
640.4992561,C39H68O5,1166,C13-label-1,[M+Na]+,DG(36:4)
641.502611,C39H68O5,1166,C13-label-2,[M+Na]+,DG(36:4)
642.5059658,C39H68O5,1166,C13-label-3,[M+Na]+,DG(36:4)
643.5093206,C39H68O5,1166,C13-label-4,[M+Na]+,DG(36:4)
644.5126755,C39H68O5,1166,C13-label-5,[M+Na]+,DG(36:4)
645.5160303,C39H68O5,1166,C13-label-6,[M+Na]+,DG(36:4)
646.5193851,C39H68O5,1166,C13-label-7,[M+Na]+,DG(36:4)
647.52274,C39H68O5,1166,C13-label-8,[M+Na]+,DG(36:4)
643.5272013,C39H72O5,1167,C12 PARENT,[M+Na]+,DG(36:2)
644.5305561,C39H72O5,1167,C13-label-1,[M+Na]+,DG(36:2)
645.533911,C39H72O5,1167,C13-label-2,[M+Na]+,DG(36:2)
646.5372658,C39H72O5,1167,C13-label-3,[M+Na]+,DG(36:2)
647.5406206,C39H72O5,1167,C13-label-4,[M+Na]+,DG(36:2)
648.5439755,C39H72O5,1167,C13-label-5,[M+Na]+,DG(36:2)
649.5473303,C39H72O5,1167,C13-label-6,[M+Na]+,DG(36:2)
650.5506851,C39H72O5,1167,C13-label-7,[M+Na]+,DG(36:2)
651.55404,C39H72O5,1167,C13-label-8,[M+Na]+,DG(36:2)
645.5428513,C39H74O5,1168,C12 PARENT,[M+Na]+,DG(36:1)
646.5462061,C39H74O5,1168,C13-label-1,[M+Na]+,DG(36:1)
647.549561,C39H74O5,1168,C13-label-2,[M+Na]+,DG(36:1)
648.5529158,C39H74O5,1168,C13-label-3,[M+Na]+,DG(36:1)
649.5562706,C39H74O5,1168,C13-label-4,[M+Na]+,DG(36:1)
650.5596255,C39H74O5,1168,C13-label-5,[M+Na]+,DG(36:1)
651.5629803,C39H74O5,1168,C13-label-6,[M+Na]+,DG(36:1)
652.5663351,C39H74O5,1168,C13-label-7,[M+Na]+,DG(36:1)
653.56969,C39H74O5,1168,C13-label-8,[M+Na]+,DG(36:1)
725.5091858,C39H75O8P,1169,C12 PARENT,[M+Na]+,PA(36:1)
726.5125406,C39H75O8P,1169,C13-label-1,[M+Na]+,PA(36:1)
727.5158955,C39H75O8P,1169,C13-label-2,[M+Na]+,PA(36:1)
728.5192503,C39H75O8P,1169,C13-label-3,[M+Na]+,PA(36:1)
729.5226051,C39H75O8P,1169,C13-label-4,[M+Na]+,PA(36:1)
730.52596,C39H75O8P,1169,C13-label-5,[M+Na]+,PA(36:1)
731.5293148,C39H75O8P,1169,C13-label-6,[M+Na]+,PA(36:1)
732.5326696,C39H75O8P,1169,C13-label-7,[M+Na]+,PA(36:1)
733.5360245,C39H75O8P,1169,C13-label-8,[M+Na]+,PA(36:1)
740.5200848,C39H76NO8P,1170,C12 PARENT,[M+Na]+,PE(34:1)
741.5234396,C39H76NO8P,1170,C13-label-1,[M+Na]+,PE(34:1)
742.5267945,C39H76NO8P,1170,C13-label-2,[M+Na]+,PE(34:1)
743.5301493,C39H76NO8P,1170,C13-label-3,[M+Na]+,PE(34:1)
744.5335041,C39H76NO8P,1170,C13-label-4,[M+Na]+,PE(34:1)
745.536859,C39H76NO8P,1170,C13-label-5,[M+Na]+,PE(34:1)
746.5402138,C39H76NO8P,1170,C13-label-6,[M+Na]+,PE(34:1)
747.5435686,C39H76NO8P,1170,C13-label-7,[M+Na]+,PE(34:1)
748.5469235,C39H76NO8P,1170,C13-label-8,[M+Na]+,PE(34:1)
644.5952183,C40H79NO3,1171,C12 PARENT,[M+Na]+,Ceramide (40:1)
645.5985731,C40H79NO3,1171,C13-label-1,[M+Na]+,Ceramide (40:1)
646.601928,C40H79NO3,1171,C13-label-2,[M+Na]+,Ceramide (40:1)
647.6052828,C40H79NO3,1171,C13-label-3,[M+Na]+,Ceramide (40:1)
648.6086376,C40H79NO3,1171,C13-label-4,[M+Na]+,Ceramide (40:1)
